X,state,county_name,county.FIPS,date,female,above_65,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,cases_1,cases_2,cases_3,cases_4,cases_5,cases_6,cases_7,cases_8,cases_9,cases_10,deaths_1,deaths_2,deaths_3,deaths_4,deaths_5,deaths_6,deaths_7,deaths_8,deaths_9,deaths_10,deaths_11,cumulative_dose,non_metro
2083,OK,Kay County,40071,2020/7/1,0.503362696,0.193360658,43538,0.828554522,0.188416524,0.46,0.549381523,16.1637931,23.80724779,0.020289396,0.082470959,5,20.4,47.33780566,2.296844136,0,2.296844136,4.593688272,4.593688272,4.593688272,11.48422068,13.78106482,34.45266204,27.56212963,4.593688272,2.296844136,0,0,0,0,0,0,0,0,0.118131148,-0.02099412,1
2485,TX,Delta County,48119,2020/7/1,0.502523836,0.208263227,5331,0.878538343,0.161678689,0.42,0.59602649,9.437523594,11.26649392,0.063189381,0.084501776,8,17.2,20.75692092,0,0,0,0,0,0,18.75820672,0,37.51641343,37.51641343,0,0,0,0,0,0,0,0,0,0,0.059772343,0.010802782,1
2099,OK,Noble County,40103,2020/7/1,0.503056072,0.193728408,11131,0.824334898,0.169523896,0.62,0.51124031,15.07493128,13.70598363,0.017007707,0.039330322,6,12.9,15.2083618,0,0,8.983918785,0,0,0,0,62.8874315,134.7587818,80.85526907,0,0,0,0,0,0,0,0,0,0,-0.02087733,-0.027844828,1
2101,OK,Okfuskee County,40107,2020/7/1,0.46081997,0.177219375,11993,0.770084567,0.238832634,0.49,0.439383791,7.413509061,7.044019547,0.071747396,0.039262688,6,26.1,19.38826649,0,0,0,8.338197282,8.338197282,16.67639456,0,8.338197282,41.69098641,25.01459185,0,0,0,0,0,0,0,0,0,0,0.095676827,0.012549445,1
2152,OR,Sherman County,41055,2020/7/1,0.484777518,0.265222482,1780,0.709064328,0.139253641,0.25,0.536873156,28.44141069,64.07919207,0.002927401,0.073770492,9,13.9,2.161007175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000650411,0.118771399,1
2606,TX,Polk County,48373,2020/7/1,0.461593812,0.18832324,51353,0.797648989,0.163890508,0.45,0.408997773,7.932956348,56.65783576,0.098139154,0.15498391,6,15,48.57959114,7.789223609,3.894611805,29.20958853,23.36767083,9.736529511,7.789223609,9.736529511,7.789223609,19.47305902,60.36648297,0,0,0,0,0,0,0,0,0,0,0.059939588,-0.026346937,1
3009,WY,Big Horn County,56003,2020/7/1,0.496507028,0.209999158,11790,0.779917469,0.156082003,0.3,0.654213037,9.23903914,88.38352427,0.005975928,0.092332295,9,13,3.758248063,0,8.481764207,0,0,16.96352841,8.481764207,16.96352841,25.44529262,0,25.44529262,0,0,0,0,0,0,0,0,0,0,0.189462626,-0.033167188,1
2128,OR,Clatsop County,41007,2020/7/1,0.505708681,0.224273212,40224,0.725058736,0.151252978,0.42,0.65597089,13.27140013,197.9363212,0.007267881,0.08653556,4,11,48.51818346,0,4.972155927,62.15194909,12.43038982,17.40254574,0,0,2.486077963,0,7.45823389,0,0,0,0,0,0,0,0,0,0,0.208930164,-0.117588194,1
2131,OR,Crook County,41013,2020/7/1,0.503163364,0.249046801,24404,0.76419945,0.166977613,0.41,0.549834574,11.24421572,61.15700962,0.003226212,0.077596682,6,12.9,8.191763257,0,0,0,0,16.39075561,4.097688903,0,8.195377807,4.097688903,4.097688903,0,0,0,0,0,0,0,0,0,0,0.008875279,-0.03514729,1
2134,OR,Douglas County,41019,2020/7/1,0.507050044,0.257283534,110980,0.79601623,0.154785148,0.35,0.579595043,10.41999909,164.6181426,0.004597263,0.060308479,4,15,22.03698114,0,0.901063255,0,0.901063255,0,1.802126509,1.802126509,0,4.505316273,5.406379528,0,0,0,0,0,0,0,0,0,0,0.128354094,0.037278043,1
2140,OR,Jefferson County,41031,2020/7/1,0.484209656,0.194857804,24658,0.729058696,0.186520567,0.42,0.548368954,7.155484468,98.28635619,0.009548611,0.201512897,6,16,13.84666356,20.27739476,32.44383162,40.55478952,0,0,81.10957904,56.77670533,40.55478952,44.61026847,85.16505799,0,0,0,0,0,0,0,0,0,0,0.059418142,0.02660698,1
2149,OR,Morrow County,41049,2020/7/1,0.486282096,0.165406261,11603,0.757081545,0.155207156,0.35,0.430181087,8.955758553,61.93749378,0.00615547,0.373461133,6,15.4,5.711233947,0,34.47384297,25.85538223,0,0,0,8.618460743,17.23692149,146.5138326,249.9353615,0,0,0,0,0,0,0,0,8.618460743,0,-0.01261182,0.058728339,1
2572,TX,Llano County,48299,2020/7/1,0.515753488,0.361175275,21795,0.717056323,0.130239167,0.39,0.45625966,12.25836869,9.048474799,0.010024947,0.109350457,7,12.3,23.33436828,0,0,0,0,0,0,0,4.588208305,18.35283322,4.588208305,0,0,0,0,0,0,0,0,0,0,0.110973889,0.00535478,1
2156,OR,Wallowa County,41063,2020/7/1,0.506001977,0.2917667,7208,0.705484089,0.141007465,0.3,0.592067989,11.34590838,80.96028933,0.003530575,0.033752295,9,14.5,2.291025018,0,0,0,0,13.87347392,0,13.87347392,13.87347392,55.49389567,0,0,0,0,0,0,0,0,0,0,0,0.307759607,0.062889583,1
3011,WY,Carbon County,56007,2020/7/1,0.460223098,0.171197649,14800,0.810748612,0.169584547,0.35,0.590766256,9.801999608,83.96609632,0.011822858,0.182352548,7,13.4,1.87399178,0,6.756756757,0,60.81081081,13.51351351,0,0,40.54054054,0,0,0,0,0,6.756756757,0,0,0,0,0,0,0.133370862,0.307689179,1
2952,WI,Dunn County,55033,2020/7/1,0.498105515,0.156810175,45368,0.778387954,0.162308068,0.55,0.697219676,10.7399369,157.1597134,0.007954621,0.019410162,6,12.5,53.3672113,0,6.612590372,4.408393581,13.22518074,6.612590372,2.204196791,11.02098395,0,0,17.63357433,0,0,0,0,0,0,0,0,0,0,0.008278394,0.047110069,1
2177,PA,Clinton County,42035,2020/7/1,0.507910247,0.186950677,38632,0.777733394,0.185599837,0.45,0.518041857,13.59044054,42.78883161,0.014708924,0.015691242,4,12.3,43.50548436,36.23938704,20.70822116,20.70822116,7.765582936,18.11969352,15.53116587,10.35411058,7.765582936,18.11969352,15.53116587,0,0,0,0,2.588527645,5.177055291,0,0,0,2.588527645,0.065383844,0.030558013,1
2192,PA,Jefferson County,42065,2020/7/1,0.50202791,0.210742192,43425,0.829013955,0.188198117,0.43,0.495236165,20.08948954,93.56788677,0.004697418,0.009394835,7,14.4,66.55886455,2.302820956,4.605641911,2.302820956,0,0,4.605641911,16.11974669,6.908462867,2.302820956,2.302820956,0,0,0,0,0,0,0,2.302820956,0,0,0.002791785,-0.008646996,1
2362,TN,Greene County,47059,2020/7/1,0.508055061,0.215930638,69069,0.868481219,0.218113802,0.48,0.486271208,10.60923149,82.99285964,0.021161724,0.029889849,4,15.1,111.0130672,8.686965209,2.89565507,4.343482604,0,1.447827535,4.343482604,2.89565507,1.447827535,4.343482604,36.19568837,0,0,0,0,0,0,0,0,0,0,0.064244676,0.016241486,1
2220,PA,Venango County,42121,2020/7/1,0.505676277,0.224222682,50668,0.805376633,0.185744657,0.51,0.516216706,21.63749469,73.36894039,0.011216011,0.010923419,4,15,75.14385715,1.973632273,0,0,1.973632273,0,1.973632273,11.84179364,3.947264546,0,1.973632273,0,0,0,0,0,0,0,0,0,0,0.117820971,0.020501694,1
2751,VA,Greensville County,51081,2020/7/1,0.373441128,0.150941774,11336,0.829479034,0.222202843,0.47,0.387433155,3.424950766,77.55840339,0.589661994,0.026146039,6,26.7,38.39718186,132.3218066,44.10726888,52.92872265,26.46436133,44.10726888,167.6076217,1596.683133,785.109386,17.64290755,70.5716302,52.92872265,8.821453776,0,0,0,0,0,0,0,0,0.193373673,0.093565432,1
2242,SC,Cherokee County,45021,2020/7/1,0.513139914,0.168155857,57300,0.861867349,0.202063099,0.48,0.491360691,16.63602136,23.7913115,0.203528505,0.044728267,4,16.8,145.9277747,1.745200698,5.235602094,6.980802792,3.490401396,8.72600349,24.43280977,47.12041885,40.13961606,33.15881326,57.59162304,0,0,0,1.745200698,1.745200698,0,5.235602094,1.745200698,0,1.745200698,-0.014094073,0.000193001,1
2280,SD,Bennett County,46007,2020/7/1,0.511245675,0.124855825,3365,0.657021277,0.266410827,0.07,0.431011827,11.58077591,6.352406141,0.004036909,0.055940023,9,32.5,2.840357556,0,0,0,0,0,0,0,29.71768202,29.71768202,89.15304606,0,0,0,0,0,0,0,0,0,0,0.004034486,-0.163905031,1
2287,SD,Clark County,46025,2020/7/1,0.485156459,0.211553891,3736,0.690421893,0.139926812,0.33,0.650649351,13.63140676,4.214277952,0.018454132,0.031826692,9,12.6,3.901420217,0,0,26.76659529,53.53319058,0,0,0,187.366167,26.76659529,53.53319058,0,0,0,0,0,0,0,0,0,0,-0.041745358,0.007544471,1
2292,SD,Davison County,46035,2020/7/1,0.500050531,0.188175846,19775,0.833317266,0.151078426,0.61,0.745617611,14.21031263,14.14482283,0.007781708,0.031177362,7,12,45.40132244,15.17067004,0,5.056890013,10.11378003,0,35.39823009,70.79646018,15.17067004,10.11378003,25.28445006,0,0,0,0,0,0,0,0,0,0,0.422172749,-0.038356688,1
2305,SD,Hutchinson County,46067,2020/7/1,0.511517615,0.2299458,7291,0.725473802,0.132806062,0.29,0.727336613,25.8222343,4.386074297,0.009891599,0.028590786,8,11.5,8.969122893,13.71553971,0,0,0,0,27.43107941,13.71553971,41.14661912,13.71553971,27.43107941,0,0,0,0,0,0,0,0,0,0,-0.004394705,-0.051924114,1
2318,SD,Moody County,46101,2020/7/1,0.502659979,0.1875665,6576,0.765165729,0.166404065,0.35,0.613018598,13.67989056,14.95794523,0.013527892,0.046663627,8,9.9,12.66100618,30.4136253,45.62043796,121.6545012,60.82725061,0,15.20681265,0,15.20681265,15.20681265,0,0,0,0,0,0,0,0,0,0,0,0.385330849,-0.05611092,1
2303,SD,Hanson County,46061,2020/7/1,0.499407583,0.154324645,3453,0.788944724,0.136906313,0.49,0.630136986,11.68565586,4.847377519,0.004146919,0.014810427,8,8.8,7.946882695,0,0,0,0,0,0,86.88097307,0,57.92064871,57.92064871,0,0,0,0,0,0,0,0,0,0,0.589526746,-0.006594873,1
2306,SD,Jackson County,46071,2020/7/1,0.497429695,0.133655882,3344,0.570140281,0.278726733,0.11,0.499238965,0,2.492383686,0.010583611,0.04566072,8,32.7,1.79407804,0,0,0,0,29.90430622,89.71291866,0,29.90430622,29.90430622,0,0,0,0,0,0,0,0,0,29.90430622,0,0.425689999,0.319264147,1
2327,SD,Todd County,46121,2020/7/1,0.513371584,0.07400564,10177,0.736717828,0.41491309,0.2,0.443446305,3.974167909,26.59685891,0.005348634,0.041816591,9,48.4,7.329175549,0,19.65215682,68.78254888,68.78254888,9.826078412,88.43470571,108.0868625,88.43470571,29.47823524,68.78254888,0,0,0,0,0,9.826078412,0,0,0,0,0.592246672,-0.169975022,1
2323,SD,Roberts County,46109,2020/7/1,0.497080502,0.194601321,10394,0.76312307,0.209338875,0.25,0.592647789,13.62132711,13.07898485,0.006700488,0.041255863,9,21.3,9.440165662,0,57.72561093,38.48374062,48.10467577,153.9349625,9.620935155,19.24187031,19.24187031,0,48.10467577,0,0,0,0,0,0,0,0,0,0,0.231116327,-0.007947952,1
2336,TN,Bledsoe County,47007,2020/7/1,0.410572687,0.184547611,15064,0.767446011,0.246613969,0.39,0.380469716,4.07691785,21.00858552,0.071026771,0.024534056,8,26.7,37.0641931,3836.962294,66.3834307,39.83005842,19.91502921,6.63834307,0,39.83005842,6.63834307,0,19.91502921,0,0,0,6.63834307,0,0,0,0,0,0,-0.014821992,-0.010756727,1
2346,TN,Clay County,47027,2020/7/1,0.507580666,0.243229234,7615,0.864864865,0.254211821,0.46,0.421192053,5.192782033,31.38906837,0.015679668,0.026435143,9,21,32.19328655,0,0,13.13197636,0,0,13.13197636,26.26395272,26.26395272,26.26395272,13.13197636,0,0,0,0,0,0,0,0,0,0,0.13407299,0.000750794,1
2355,TN,Dyer County,47045,2020/7/1,0.517845659,0.175937835,37159,0.87807051,0.229535451,0.49,0.542914394,12.54571177,51.30442573,0.140782422,0.035557342,5,18.4,72.52942439,10.76455233,18.83796658,10.76455233,2.691138082,10.76455233,5.382276165,45.7493474,86.11641863,174.9239753,113.0277995,0,0,0,0,0,0,0,0,0,0,-0.044953472,-0.044254658,1
2357,TN,Fentress County,47049,2020/7/1,0.511994291,0.219575122,18523,0.805363985,0.252196341,0.48,0.386734421,6.616674019,24.18786596,0.004117034,0.016303453,9,20.6,37.14927498,0,5.398693516,5.398693516,0,26.99346758,5.398693516,0,10.79738703,5.398693516,10.79738703,0,0,0,0,0,0,0,0,0,0,-0.082124033,0.027842431,1
2360,TN,Giles County,47055,2020/7/1,0.514591736,0.200081348,29464,0.84746045,0.215038761,0.51,0.464219331,10.20373457,26.3316014,0.102226892,0.027658204,6,14.5,48.22811124,3.393972305,6.78794461,3.393972305,10.18191692,0,0,20.36383383,16.96986153,3.393972305,88.24327993,0,0,0,0,0,0,0,0,0,3.393972305,-0.038921222,-0.032747272,1
2375,TN,Humphreys County,47085,2020/7/1,0.502542465,0.200151466,18582,0.862073864,0.205498808,0.48,0.411116215,12.44319411,51.9454358,0.026290166,0.02677702,6,13.6,34.99566839,16.14465612,5.38155204,5.38155204,0,5.38155204,0,21.52620816,5.38155204,0,10.76310408,5.38155204,0,0,0,0,0,0,0,0,0,-0.101150101,-0.047835086,1
2391,TN,Marshall County,47117,2020/7/1,0.510287088,0.161208918,34375,0.881699346,0.219446358,0.49,0.449993909,7.591630986,47.11160411,0.064721076,0.053706618,6,14.1,91.55435999,17.45454545,5.818181818,0,8.727272727,5.818181818,5.818181818,14.54545455,14.54545455,14.54545455,61.09090909,0,0,0,0,0,0,0,0,0,0,-0.01175828,-0.021488616,1
2408,TN,Scott County,47151,2020/7/1,0.509006761,0.168065702,22068,0.849594004,0.258204368,0.42,0.410478772,6.821592615,46.14062411,0.002132583,0.010481419,6,21.2,41.45782454,0,4.531448251,0,4.531448251,0,4.531448251,4.531448251,4.531448251,0,0,0,0,0,0,0,0,0,0,0,0,0.151889216,0.07597441,1
2562,TX,Lamb County,48279,2020/7/1,0.504255966,0.168414653,12893,0.791216703,0.163160454,0.36,0.496190792,18.92505678,27.4556822,0.034123727,0.558671531,6,20,12.68771281,7.756146746,7.756146746,23.26844024,31.02458699,31.02458699,7.756146746,7.756146746,7.756146746,100.8299077,38.78073373,0,0,0,0,0,0,0,0,0,0,0.104747154,-0.022315057,1
2436,TX,Bailey County,48017,2020/7/1,0.50206347,0.145865946,7000,0.656493507,0.162536884,0.41,0.445873526,7.065140596,102.1131142,0.012523125,0.640956311,7,15.8,8.466376391,0,0,42.85714286,71.42857143,28.57142857,100,128.5714286,114.2857143,742.8571429,100,0,0,0,0,0,0,0,0,0,14.28571429,0.248491929,0.040679109,1
2490,TX,Donley County,48129,2020/7/1,0.508888219,0.239831275,3278,0.770648464,0.139431925,0.21,0.535493827,18.12141347,143.8008973,0.056643567,0.119011751,8,18.6,3.536557736,30.50640635,30.50640635,30.50640635,0,0,0,30.50640635,30.50640635,0,0,0,0,0,0,0,0,0,0,0,0,0.362755188,0.16704276,1
2492,TX,Eastland County,48133,2020/7/1,0.50065495,0.218480515,18360,0.853142502,0.15130464,0.4,0.443047918,12.49253164,54.54468494,0.017901976,0.168322236,6,18.7,19.81672765,0,0,0,10.89324619,0,5.446623094,5.446623094,0,0,10.89324619,0,0,0,0,0,0,0,0,0,0,-0.031314177,-0.021994701,1
2449,TX,Brooks County,48047,2020/7/1,0.49465842,0.183159966,7093,0.845986985,0.182030023,0.39,0.401960784,4.146510021,218.0690847,0.00534158,0.915659263,7,31,7.518868725,14.09840688,0,0,0,0,0,0,14.09840688,14.09840688,0,0,0,0,0,0,0,0,0,0,0,0.180506617,0.036212197,1
2465,TX,Cochran County,48079,2020/7/1,0.498236954,0.16325811,2853,0.784461153,0.17985338,0.21,0.419924338,17.53770607,9.579833113,0.033850494,0.598730607,9,21.9,3.680577953,35.05082369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06748898,-0.01131318,1
2466,TX,Coke County,48081,2020/7/1,0.505637982,0.272700297,3387,0.836764706,0.142824706,0.46,0.595611285,12.09921355,25.70133493,0.005934718,0.214836795,8,14.1,3.715975293,0,0,29.52465309,0,0,0,0,88.57395926,0,29.52465309,0,0,0,0,0,0,0,0,0,29.52465309,0.034243198,0.088930199,1
2470,TX,Colorado County,48089,2020/7/1,0.497337041,0.221426215,21493,0.846955043,0.133875902,0.31,0.505481689,12.71665411,45.95895874,0.118065702,0.306075317,6,13.7,22.38224666,9.305355232,0,27.9160657,9.305355232,9.305355232,9.305355232,9.305355232,46.52677616,97.70622994,148.8856837,0,0,0,0,0,0,0,0,0,0,-0.014465448,-0.041045316,1
2510,TX,Garza County,48169,2020/7/1,0.337944664,0.110823959,6229,0.789622642,0.143251709,0.33,0.222073876,9.191176471,96.02513361,0.063545151,0.523715415,6,24.6,6.972162837,0,48.16182373,0,16.05394124,16.05394124,0,16.05394124,0,16.05394124,80.26970621,0,0,0,0,0,0,0,0,0,0,0.392120625,0.135867225,1
2537,TX,Hopkins County,48223,2020/7/1,0.507633795,0.182559087,37084,0.848496481,0.165432507,0.44,0.521455224,9.864094695,80.51247094,0.070334148,0.173974464,6,14.6,48.33869938,0,5.393161471,5.393161471,0,24.26922662,24.26922662,10.78632294,29.66238809,24.26922662,10.78632294,0,0,0,0,0,0,0,0,5.393161471,0,0.044554298,-0.018655269,1
2478,TX,Crockett County,48105,2020/7/1,0.50071449,0.177193484,3464,0.835726594,0.129319402,0.23,0.403587444,16.83501684,55.3326981,0.005715919,0.663046585,7,15.3,1.23391265,0,0,0,0,0,0,28.86836028,115.4734411,0,86.60508083,0,0,0,0,0,0,0,0,0,0,-0.046307531,-0.04268449,1
2480,TX,Culberson County,48109,2020/7/1,0.505898367,0.2146098,2171,0.825232678,0.185426068,0.14,0.405850091,0,95.83518735,0.008166969,0.720961888,9,20.3,0.569397818,0,0,0,0,0,0,0,0,46.06172271,92.12344542,0,0,0,0,0,0,0,0,0,0,0.120824252,0.084472197,1
2488,TX,Dickens County,48125,2020/7/1,0.446420631,0.228101378,2211,0.714864865,0.153985317,0.26,0.411089866,18.10774106,10.00272303,0.046687417,0.315695865,8,20.3,2.451980659,0,0,0,0,0,0,0,45.22840344,0,0,0,0,0,0,0,0,0,0,0,0,0.64099,0.245411902,1
2511,TX,Gillespie County,48171,2020/7/1,0.512983137,0.297231757,26988,0.724481965,0.124464282,0.51,0.487639975,14.26105232,45.37007831,0.004178481,0.236606477,7,9.6,25.5034445,0,7.410701052,0,0,3.705350526,0,0,3.705350526,40.75885579,59.28560842,0,0,0,0,0,0,0,0,0,0,0.1370063,-0.039954432,1
2612,TX,Real County,48385,2020/7/1,0.501725129,0.294709603,3452,0.685245902,0.148426457,0.35,0.41796875,17.49781277,6.242123055,0.008913169,0.277745831,9,18.1,4.937070938,0,0,0,0,0,0,28.96871379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680239771,0.286570047,1
2624,TX,San Saba County,48411,2020/7/1,0.453584407,0.238850347,6055,0.673271501,0.157911624,0.23,0.407455854,16.78133915,50.33621741,0.03600925,0.306739346,7,16.8,5.333392055,0,0,0,0,16.51527663,0,0,16.51527663,16.51527663,16.51527663,0,0,0,0,0,0,0,0,0,0,0.037305998,-0.061718617,1
2531,TX,Hemphill County,48211,2020/7/1,0.498039216,0.144575163,3819,0.715562566,0.138980458,0.34,0.518,17.39562624,141.4495145,0.003660131,0.341699346,7,9.6,4.213882973,0,0,0,0,0,0,0,0,52.3697303,104.7394606,0,0,0,0,0,0,0,0,0,0,0.40570468,-0.009901084,1
2556,TX,Kerr County,48265,2020/7/1,0.518767293,0.27699647,52600,0.799004648,0.13206663,0.49,0.535197204,14.8878577,99.00532139,0.014578762,0.27468753,4,13.9,47.67429214,1.901140684,0,7.604562738,1.901140684,11.40684411,5.703422053,1.901140684,0,24.7148289,74.14448669,0,0,0,0,0,0,1.901140684,0,0,0,0.169846121,-0.023123862,1
2581,TX,Matagorda County,48321,2020/7/1,0.496197199,0.170195885,36643,0.825807707,0.161149072,0.38,0.471621778,14.92942454,87.14123112,0.103359597,0.429114686,4,18.4,33.30334097,21.83227356,2.729034195,0,5.45806839,5.45806839,5.45806839,19.10323936,10.91613678,79.14199165,130.9936414,0,0,5.45806839,0,0,0,0,0,0,0,0.076298423,-0.013389182,1
2604,TX,Parmer County,48369,2020/7/1,0.480636659,0.137368208,9605,0.770331667,0.147696855,0.31,0.4,15.24080471,92.88392712,0.010036496,0.643248175,7,13.5,10.90510684,31.23373243,93.70119729,62.46746486,156.1686622,197.8136387,62.46746486,312.3373243,322.7485685,395.6272775,312.3373243,0,0,0,0,0,0,0,0,20.82248829,62.46746486,0.108434516,0.001265489,1
2843,WA,Adams County,53001,2020/7/1,0.493446025,0.110582519,19983,0.723207301,0.143315414,0.36,0.321259163,12.30390649,25.74737557,0.005870742,0.642998127,6,15.6,10.38088707,15.01276085,10.00850723,5.004253616,5.004253616,20.01701446,45.03828254,80.06805785,70.05955062,75.06380423,110.0935795,0,0,0,0,0,0,0,0,0,0,0.123423584,0.048258236,1
2587,TX,Mills County,48333,2020/7/1,0.500914448,0.285714286,4873,0.777179763,0.135431559,0.18,0.535766423,14.22475107,60.28222631,0.00833164,0.18390571,9,14.6,6.512442199,0,0,0,0,20.52123948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079806164,0.027694053,1
2625,TX,Schleicher County,48413,2020/7/1,0.503972366,0.195854922,2793,0.845221113,0.119952391,0.24,0.534822602,19.99333556,56.50149151,0.012780656,0.533333333,8,16.5,2.131036219,0,0,0,0,0,0,0,35.8037952,393.8417472,107.4113856,0,0,0,0,0,0,0,0,0,0,-0.224148981,0.009015525,1
2671,TX,Zavala County,48507,2020/7/1,0.494200117,0.142869065,11840,0.834788302,0.198712836,0.26,0.377026561,3.347840643,69.73204276,0.005925061,0.938746558,7,32,9.125873856,0,0,8.445945946,59.12162162,16.89189189,0,8.445945946,8.445945946,0,50.67567568,0,0,0,0,0,0,0,0,0,0,-0.221353455,-0.101228005,1
2681,UT,Iron County,49021,2020/7/1,0.500464235,0.12695405,54839,0.767061824,0.114258166,0.42,0.670817631,3.725417149,98.3479986,0.005930839,0.087977262,4,14.4,16.63461422,7.294079031,9.117598789,5.470559274,5.470559274,21.88223709,54.70559274,98.47006692,91.17598789,83.88190886,107.5876657,0,0,0,0,0,0,0,0,0,0,0.178733364,0.101757329,1
2680,UT,Grand County,49019,2020/7/1,0.494776731,0.186091766,9754,0.744330338,0.111109192,0.42,0.606395578,4.134794294,55.31839591,0.006349857,0.108971733,7,11.3,2.656650888,10.25220422,20.50440845,0,0,0,82.01763379,0,0,0,20.50440845,0,0,0,0,0,0,0,0,0,0,0.501639884,0.268815842,1
2690,UT,Sevier County,49041,2020/7/1,0.491851989,0.160870978,21620,0.800299436,0.100655891,0.46,0.572884013,1.407393507,34.41158849,0.004735596,0.054412925,7,12,11.31593548,0,9.250693802,4.625346901,0,0,0,9.250693802,87.88159112,46.25346901,37.00277521,0,0,0,0,0,0,0,0,0,0,-0.060829944,0.083882403,1
2695,UT,Wasatch County,49051,2020/7/1,0.492388688,0.11498195,34091,0.802007545,0.083500883,0.48,0.755934267,1.557341307,50.94711542,0.005234657,0.138026474,6,5.3,29.00127605,64.53316124,73.33313778,52.7998592,58.66651022,129.0663225,131.999648,117.3330204,55.73318471,96.79974187,64.53316124,0,0,0,0,0,2.933325511,0,0,2.933325511,0,-0.045976023,-0.212635243,1
3028,WY,Uinta County,56041,2020/7/1,0.493324794,0.140795113,20226,0.772930887,0.172126746,0.34,0.575310559,2.927543303,96.19160405,0.006847628,0.092369082,7,10,9.718151504,4.944131316,4.944131316,4.944131316,14.83239395,0,0,64.27370711,311.4802729,296.647879,128.5474142,0,0,0,0,0,0,0,0,0,0,0.317811954,0.267485469,1
3004,WI,Waupaca County,55135,2020/7/1,0.492645908,0.208672352,50990,0.83892773,0.152941013,0.5,0.560103905,16.7886774,67.47776671,0.004654984,0.032584885,6,10.4,68.19488839,5.88350657,5.88350657,5.88350657,7.844675427,11.76701314,37.26220828,31.37870171,41.18454599,23.53402628,29.41753285,0,0,0,0,0,0,0,3.922337713,3.922337713,1.961168857,0.003429982,-0.115935454,1
2985,WI,Portage County,55097,2020/7/1,0.495940346,0.166755942,70772,0.811188811,0.156127642,0.55,0.734772212,13.33825241,174.2116304,0.008852302,0.033858645,4,11.3,88.38986861,0,4.238964562,0,0,4.238964562,2.825976375,32.49872831,62.17148025,24.02079919,55.10653931,0,0,0,0,0,0,0,0,0,0,0.053672091,-0.080825802,1
2984,WI,Polk County,55095,2020/7/1,0.495940181,0.206179183,43783,0.817627887,0.155687921,0.45,0.639995669,16.11047181,32.06632696,0.004059819,0.020253223,6,9.6,47.90472231,0,0,2.283991504,2.283991504,22.83991504,6.851974511,31.97588105,9.135966014,6.851974511,18.27193203,0,0,0,0,2.283991504,0,0,0,0,0,-0.076300514,-0.171179344,1
2715,VA,Alleghany County,51005,2020/7/1,0.510999329,0.246948357,14860,0.865604027,0.169146774,0.45,0.49444973,16.53220474,68.74701953,0.04600939,0.01462106,6,14.8,33.3587752,0,6.729475101,0,20.1884253,26.9179004,67.29475101,20.1884253,13.4589502,20.1884253,0,0,0,0,0,13.4589502,0,0,0,0,0,0.250782588,0.036772532,1
2788,VA,Rockbridge County,51163,2020/7/1,0.504658931,0.259713432,22573,0.839345595,0.161743269,0.49,0.592091124,11.47446931,41.84960342,0.032876231,0.020657525,6,12,37.77528616,0,8.860142648,8.860142648,8.860142648,22.15035662,8.860142648,8.860142648,0,8.860142648,39.87064192,0,0,0,0,0,0,0,0,0,0,0.01326966,0.087170685,1
2969,WI,Langlade County,55067,2020/7/1,0.49569234,0.239568196,19189,0.805899705,0.164462186,0.39,0.568044222,19.31106472,87.74340518,0.011054598,0.020240814,6,12.7,22.04010843,0,0,0,0,5.211318985,10.42263797,26.05659492,0,5.211318985,5.211318985,0,0,0,0,0,0,0,0,0,0,0.329299777,-0.075986456,1
3022,WY,Park County,56029,2020/7/1,0.5019438,0.232062474,29194,0.735453034,0.1310572,0.45,0.695853245,14.20454546,85.95455288,0.006820352,0.056233802,7,10.2,4.205367844,0,0,0,0,3.425361376,0,0,10.27608413,23.97752963,95.91011852,0,0,0,0,0,0,0,0,0,0,0.730853426,0.078068736,1
2876,WA,Wahkiakum County,53069,2020/7/1,0.497966561,0.321735201,4488,0.789589443,0.132729696,0.38,0.397350993,9.380863039,22.83276599,0.00384094,0.052869408,8,10.9,17.04001822,0,0,44.56327986,0,0,0,0,0,0,22.28163993,0,0,0,0,0,0,0,0,0,0,0.92423289,0.029380877,1
2901,WV,Lewis County,54041,2020/7/1,0.502870694,0.206315527,15907,0.824895195,0.225681199,0.39,0.404849763,9.244422532,12.34510453,0.005741388,0.012231653,7,17.3,41.32761756,12.57308103,0,0,6.286540517,0,25.14616207,0,0,44.00578362,12.57308103,0,0,0,0,6.286540517,0,0,0,0,6.286540517,0.022314518,-0.042697884,1
1,AL,Autauga County,1001,2020/7/1,0.51448715,0.155626697,55869,0.865236614,0.180815572,0.41,0.620099737,12.07120208,88.45704042,0.193431773,0.02965774,2,13.8,93.98593634,19.68891514,25.05861927,55.48694267,64.43644955,85.91526607,118.1334908,69.80615368,170.0406308,132.4527019,152.141617,3.579802753,0,1.789901376,0,0,3.579802753,0,1.789901376,5.369704129,5.369704129,0.025243147,-0.058759336,0
