X,state,county_name,county.FIPS,date,female,above_65,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,cases_1,cases_2,cases_3,cases_4,cases_5,cases_6,cases_7,cases_8,cases_9,cases_10,deaths_1,deaths_2,deaths_3,deaths_4,deaths_5,deaths_6,deaths_7,deaths_8,deaths_9,deaths_10,daily_distance_diff,cumulative_dose,non_metro
252,CO,Moffat County,8081,2020/7/1,0.48718532,0.153169548,13283,0.75214228,0.145815873,0.44,0.508807392,6.854009596,118.4346393,0.00652108,0.156505915,7,12.3,2.800376954,7.528419785,0,0,0,0,7.528419785,7.528419785,0,7.528419785,7.528419785,0,0,0,0,0,0,0,0,0,0,0.051411246,-0.013815972,1
182,CA,Mono County,6051,2020/7/1,0.468701754,0.158105263,14444,0.484881603,0.119367182,0.42,0.616671022,2.823263693,10.45070374,0.007157895,0.275508772,7,9.3,4.73732199,13.84657989,0,41.53973968,13.84657989,0,20.76986984,0,0,20.76986984,6.923289947,0,0,0,0,0,0,0,0,0,0,0.270642853,-0.189581745,1
2856,WA,Island County,53029,2020/7/1,0.501361591,0.245832347,85141,0.739992857,0.116006153,0.42,0.72648283,8.658112772,64.15086343,0.028238219,0.08121004,4,7.5,408.4480691,5.872611315,4.698089052,4.698089052,2.349044526,0,0,1.174522263,1.174522263,4.698089052,5.872611315,1.174522263,0,0,1.174522263,0,1.174522263,0,0,1.174522263,0,-0.155332012,-0.204434578,1
878,KS,Graham County,20065,2020/7/1,0.504012841,0.274478331,2482,0.740937224,0.151740182,0.36,0.664583333,24.04809619,58.54631406,0.034510433,0.035313002,9,12.5,2.76232026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147103366,-0.030834641,1
2641,TX,Throckmorton County,48447,2020/7/1,0.532673267,0.280528053,1501,0.848484849,0.137373916,0.18,0.523972603,19.64636542,19.99003904,0.009240924,0.144554455,9,14.3,1.644841379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294924834,-0.074798351,1
2142,OR,Klamath County,41035,2020/7/1,0.500140422,0.211963993,68238,0.799069841,0.161932875,0.43,0.594385413,10.15910958,80.88718033,0.007730625,0.134347331,5,18.5,11.48584846,7.327295642,4.396377385,1.465459128,1.465459128,0,4.396377385,2.930918257,10.2582139,51.29106949,41.03285559,0,0,0,0,0,0,0,0,0,0,0.309218416,0.086093423,1
209,CA,Trinity County,6105,2020/7/1,0.486078979,0.272836059,12285,0.673420479,0.14700217,0.36,0.595555556,5.507907782,19.28314363,0.005105704,0.075309134,8,21.6,3.864118896,0,0,8.14000814,8.14000814,0,0,8.14000814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016005877,-0.085526921,1
2862,WA,Lewis County,53041,2020/7/1,0.500276368,0.209851264,80707,0.803175243,0.161657633,0.35,0.575723581,9.974424552,156.692411,0.007524748,0.102947088,4,12.5,33.58872982,9.912399172,0,1.239049897,6.195249483,0,2.478099793,0,2.478099793,12.39049897,18.58574845,1.239049897,0,0,0,0,0,0,0,0,0,-0.028002399,-0.091133759,1
1435,MS,Winston County,28159,2020/7/1,0.511863474,0.199724745,17955,0.785185185,0.2029698,0.23,0.587698784,16.99002521,26.05761078,0.466116157,0.013432425,7,21,29.56772334,22.27791701,50.12531328,94.68114731,94.68114731,83.54218881,122.5285436,89.11166806,77.97270955,155.9454191,289.6129212,0,0,0,0,5.569479254,0,0,5.569479254,0,16.70843776,-0.029123576,-0.118196436,1
218,CO,Archuleta County,8007,2020/7/1,0.498873956,0.260443153,14029,0.743127455,0.134760711,0.32,0.674872997,12.01652272,45.39936785,0.006029786,0.182419179,7,11.2,10.39046646,7.12809181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468711477,-0.183096878,1
2627,TX,Shackelford County,48417,2020/7/1,0.516753766,0.204426683,3265,0.845126836,0.143982599,0.45,0.740029542,24.03846154,28.50032112,0.010144482,0.109437442,8,13.4,3.571077011,0,0,30.62787136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110720933,-0.065626512,1
2584,TX,Menard County,48327,2020/7/1,0.503506311,0.317438055,2138,0.569202567,0.118692843,0.27,0.332631579,14.12429379,42.37108126,0.013090229,0.364656382,9,21.6,2.370209417,0,0,0,0,0,0,0,0,46.77268475,93.5453695,0,0,0,0,0,0,0,0,0,0,-0.068803693,-0.074774726,1
223,CO,Chaffee County,8015,2020/7/1,0.471613322,0.253857293,20356,0.696359138,0.134888729,0.47,0.626855895,15.78572156,113.8626788,0.01617816,0.101263295,7,10.9,20.08683639,137.5515818,4.912556494,4.912556494,4.912556494,9.825112989,24.56278247,9.825112989,0,0,0,39.30045196,19.65022598,0,4.912556494,9.825112989,4.912556494,0,0,0,0,0.261497088,-0.115288632,1
2634,TX,Sterling County,48431,2020/7/1,0.490465294,0.14416476,1291,0.809278351,0.152596525,0.38,0.553488372,23.16602317,150.9607475,0.018306636,0.406559878,8,12.6,1.398018301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13086326,-0.066100609,1
1750,NM,Taos County,35055,2020/7/1,0.50772042,0.264595706,32723,0.664217708,0.16331722,0.41,0.591540303,10.67235859,73.17859497,0.004842394,0.56917923,7,21.4,14.85309404,3.055954527,9.167863582,0,9.167863582,3.055954527,15.27977264,6.111909055,6.111909055,6.111909055,15.27977264,0,0,0,0,0,0,0,0,0,3.055954527,0.078566103,-0.348767691,1
2852,WA,Ferry County,53019,2020/7/1,0.488952804,0.272192444,7627,0.603979711,0.167483332,0.17,0.452412869,7.900974454,12.54603975,0.005752386,0.050202641,9,17.8,3.461845713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526195479,-0.047656115,1
2090,OK,Love County,40085,2020/7/1,0.501480166,0.190941385,10253,0.767045455,0.17281336,0.42,0.455822383,10.96272673,18.7366388,0.022597198,0.155022696,9,14.6,19.94747082,0,0,9.753242953,9.753242953,107.2856725,9.753242953,9.753242953,78.02594363,9.753242953,39.01297181,0,0,0,0,0,0,0,0,0,0,0.055972248,-0.133321253,1
269,CO,Summit County,8117,2020/7/1,0.457670849,0.136582062,31011,0.761723178,0.13712538,0.55,0.715092353,5.231322544,169.216744,0.010191247,0.145773535,5,6.7,50.97475179,58.0439199,122.5371642,80.61655542,54.81925768,61.26858212,83.84121763,51.59459547,32.24662217,19.3479733,19.3479733,3.224662217,0,0,0,0,0,0,0,3.224662217,0,-0.02093318,-0.441836442,1
2646,TX,Tyler County,48457,2020/7/1,0.461052729,0.223359145,21672,0.815797593,0.151011684,0.31,0.340451008,12.07112679,30.40227786,0.107623525,0.081259218,6,18.2,23.44186047,0,0,4.6142488,9.228497601,13.8427464,0,18.4569952,0,9.228497601,32.2997416,0,0,0,0,0,0,0,0,0,0,-0.049527237,-0.094860319,1
237,CO,Garfield County,8045,2020/7/1,0.489158441,0.131470637,60061,0.724094356,0.137636287,0.44,0.549385359,9.641733482,168.4963246,0.006106743,0.287502091,5,8.4,20.37651481,28.30455703,11.6548176,13.31979155,18.31471337,14.98476549,33.29947886,34.96445281,48.28424435,51.61419224,88.24361899,0,0,0,0,0,0,0,0,0,0,0.191014597,-0.031793649,1
239,CO,Grand County,8049,2020/7/1,0.464154589,0.175974235,15734,0.664524575,0.141686445,0.46,0.640788513,15.01207493,88.26417629,0.008760064,0.090499195,7,7.9,8.521770214,6.355662896,0,0,0,12.71132579,44.48964027,6.355662896,12.71132579,6.355662896,19.06698869,0,0,0,0,0,0,0,0,0,6.355662896,-0.043844911,-0.365262982,1
267,CO,San Miguel County,8113,2020/7/1,0.467830546,0.146624344,8179,0.497397918,0.143749448,0.35,0.783858268,5.020710431,25.25275791,0.00561592,0.106946649,9,8.6,6.357015723,24.4528671,12.22643355,0,24.4528671,12.22643355,0,0,12.22643355,48.9057342,110.0379019,0,0,0,0,0,0,0,0,0,0,0.001971593,-0.458243133,1
2476,TX,Cottle County,48101,2020/7/1,0.514758819,0.243340533,1398,0.726134585,0.157592021,0.19,0.552123552,21.62941601,15.78998996,0.101511879,0.24550036,9,21.2,1.552367416,71.53075823,71.53075823,143.0615165,0,0,0,0,0,0,0,0,0,71.53075823,0,0,0,0,0,0,0,-0.084396469,-0.040224272,1
2589,TX,Montague County,48337,2020/7/1,0.509185548,0.220198,19818,0.850246914,0.151916522,0.26,0.552126367,14.84211065,38.75243863,0.005511329,0.112625026,6,13.8,21.2888464,5.045917852,5.045917852,10.0918357,0,0,0,0,0,15.13775356,25.22958926,5.045917852,0,0,0,0,0,0,0,0,0,0.117458229,-0.044225095,1
2075,OK,Greer County,40055,2020/7/1,0.425012884,0.177976293,5712,0.819605862,0.20229337,0.4,0.381311666,20.53739517,17.11088911,0.081429308,0.120254252,7,26,8.934492899,122.5490196,17.5070028,0,17.5070028,0,0,0,0,0,0,17.5070028,0,0,17.5070028,0,0,0,0,0,0,0.17220703,-0.049607585,1
245,CO,Lake County,8065,2020/7/1,0.462295501,0.142765849,8127,0.670907756,0.14969633,0.46,0.613366134,6.42838776,1.722787909,0.007285276,0.35851227,6,12.6,21.56217665,110.7419712,49.21865387,24.60932693,36.9139904,12.30466347,49.21865387,86.13264427,12.30466347,110.7419712,36.9139904,0,0,0,0,0,0,0,0,0,0,0.05738993,-0.160122399,1
1957,ND,Ward County,38101,2020/7/1,0.47616025,0.12753897,67641,0.841589002,0.175705562,0.53,0.688836105,11.74832478,184.8397578,0.044048181,0.062869036,5,10.8,33.59741318,1.478393282,5.913573129,2.956786564,1.478393282,38.43822534,0,10.34875298,4.435179847,8.870359693,10.34875298,0,0,0,0,0,0,0,0,0,0,-0.078640877,-0.225564051,1
2560,TX,Knox County,48275,2020/7/1,0.504790583,0.198740761,3664,0.797163121,0.145968677,0.13,0.569583931,16.17250674,5.914578015,0.052833288,0.349028196,9,20.4,4.307446333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169452122,0.022145352,1
254,CO,Montrose County,8085,2020/7/1,0.506917137,0.233003269,42758,0.788214496,0.154311813,0.46,0.560961583,9.333716255,92.73208184,0.004500877,0.207064007,4,11.6,19.0824296,28.06492352,32.74241078,49.11361617,21.04869264,53.79110342,42.09738528,30.40366715,11.69371813,14.03246176,9.354974508,2.338743627,2.338743627,0,0,2.338743627,0,0,0,0,0,0.124810183,-0.073206845,1
2615,TX,Refugio County,48391,2020/7/1,0.509385666,0.226109215,6948,0.843338214,0.139563689,0.28,0.51662234,11.07419712,119.5138887,0.053612059,0.503412969,6,16.3,9.018223353,0,14.39263097,0,28.78526195,0,0,0,28.78526195,14.39263097,86.35578584,0,0,0,0,0,0,0,0,0,0,-0.023809754,-0.070860257,1
2591,TX,Moore County,48341,2020/7/1,0.480567838,0.109052828,20940,0.77914787,0.148125473,0.4,0.484427834,12.21885324,115.9665674,0.033418664,0.563369793,7,12.2,23.2746835,721.1079274,606.4947469,606.4947469,195.7975167,0,840.4966571,778.4145177,100.286533,28.65329513,42.97994269,4.775549188,14.32664756,14.32664756,14.32664756,4.775549188,0,4.775549188,0,0,4.775549188,0.223835448,0.004398532,1
1668,NE,Stanton County,31167,2020/7/1,0.493132328,0.178559464,5920,0.830981398,0.140690331,0.5,0.712490761,11.69004676,5.128114892,0.008040201,0.054773869,9,7.5,13.83339175,0,135.1351351,33.78378378,50.67567568,33.78378378,50.67567568,16.89189189,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002158789,-0.121244435,1
931,KS,Scott County,20171,2020/7/1,0.496222177,0.193587911,4823,0.767515924,0.154997364,0.28,0.524701874,16.12578109,175.2093871,0.005717786,0.185011231,7,7.8,6.721576497,0,0,62.20194899,165.871864,20.733983,20.733983,20.733983,20.733983,0,20.733983,0,0,0,0,0,0,0,0,0,0,-0.061055174,-0.088664067,1
260,CO,Pitkin County,8097,2020/7/1,0.482506964,0.193983287,17767,0.522864917,0.122667728,0.54,0.812757606,19.56400224,271.1705538,0.008913649,0.101337047,7,6.8,18.30328629,22.5136489,0,16.88523667,16.88523667,0,5.628412225,16.88523667,33.77047335,73.16935892,78.79777115,0,0,0,0,0,0,0,0,0,0,-0.156160684,-0.495293495,1
1994,OH,Henry County,39069,2020/7/1,0.506091708,0.186627778,27006,0.880196349,0.16735635,0.59,0.662635464,15.81754644,21.8545718,0.006903936,0.078010781,6,10.8,64.91670873,3.702880841,3.702880841,14.81152337,3.702880841,18.51440421,3.702880841,11.10864252,3.702880841,11.10864252,18.51440421,0,0,0,0,0,0,0,0,0,0,0.041170226,-0.095396172,1
1647,NE,Morrill County,31123,2020/7/1,0.486769099,0.211907811,4642,0.721742882,0.145933052,0.42,0.603351955,18.61042184,32.1384794,0.002774221,0.154289373,9,14.5,3.260197775,0,43.08487721,129.2546316,21.5424386,0,21.5424386,0,21.5424386,43.08487721,366.2214563,0,0,0,0,0,0,0,0,0,0,0.259348345,-0.072694993,1
265,CO,Routt County,8107,2020/7/1,0.479306727,0.154432052,25638,0.676388306,0.143547055,0.57,0.77173913,14.67089611,117.4085574,0.008665915,0.070259978,7,7,10.85422285,19.50230127,7.800920509,7.800920509,7.800920509,0,11.70138076,0,3.900460254,7.800920509,31.20368203,7.800920509,7.800920509,0,0,0,0,0,0,0,0,-0.199674071,-0.381421351,1
1724,NM,Catron County,35003,2020/7/1,0.472051425,0.415315819,3527,0.556511057,0.144791168,0.25,0.607449857,8.363534988,2.361735626,0.006148686,0.18725545,9,23.3,0.509410444,0,0,28.35270768,0,0,0,0,0,0,0,28.35270768,0,0,0,0,0,0,0,0,0,-0.309098166,-0.151968569,1
840,IA,Webster County,19187,2020/7/1,0.482344185,0.183422003,35904,0.82286875,0.170041088,0.41,0.644311798,14.2057096,450.1640348,0.044518566,0.051409984,5,13.7,50.17187893,0,5.570409982,11.14081996,8.355614973,38.99286988,41.77807487,119.7638146,38.99286988,75.20053476,94.6969697,0,0,0,2.785204991,0,0,0,0,0,2.785204991,0.006407197,-0.111846911,1
2296,SD,Douglas County,46043,2020/7/1,0.50528109,0.24088586,2921,0.747722495,0.126571169,0.42,0.664739884,20.47082907,5.868605318,0.005110733,0.019420784,9,12.1,6.764705882,34.23485108,0,0,0,68.46970216,0,34.23485108,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111879146,-0.015527427,1
352,FL,Washington County,12133,2020/7/1,0.463424437,0.175361736,25473,0.870631442,0.228987204,0.31,0.435804153,10.58330281,40.68761101,0.145016077,0.037017685,6,22.8,43.70796156,23.55435167,0,0,3.925725278,125.6232089,51.03442861,102.0688572,27.48007694,19.62862639,62.81160444,0,0,0,3.925725278,0,11.77717583,11.77717583,7.851450555,7.851450555,3.925725278,0.045747678,-0.018768456,1
1375,MS,Franklin County,28037,2020/7/1,0.508474576,0.199409348,7713,0.829924242,0.183149358,0.27,0.525316456,18.02962009,23.01266339,0.345017976,0.010914227,9,20.1,13.68086842,12.96512382,12.96512382,0,38.89537145,51.86049527,51.86049527,0,12.96512382,0,64.82561908,12.96512382,0,0,0,12.96512382,0,0,0,0,0,0.028095514,-0.129681509,1
2367,TN,Hardeman County,47069,2020/7/1,0.45368755,0.180888184,25050,0.837247683,0.258891904,0.46,0.310086625,12.96812984,32.29449788,0.41887391,0.017644726,6,23.5,37.51291612,15.96806387,35.92814371,602.7944112,47.90419162,19.96007984,31.93612774,59.88023952,35.92814371,147.7045908,119.760479,0,0,0,0,0,0,0,0,3.992015968,0,-0.101774897,-0.062316364,1
310,FL,Hendry County,12051,2020/7/1,0.466671479,0.137453075,42022,0.646290332,0.19793274,0.3,0.312270112,8.674746574,87.78352511,0.10821542,0.543026278,4,24,36.45369768,57.11294084,102.3273523,95.18823473,168.9591167,235.590881,261.7676455,318.8805864,202.2749988,268.9067631,416.448527,2.379705868,4.759411737,4.759411737,14.27823521,0,7.139117605,7.139117605,4.759411737,4.759411737,7.139117605,-0.052853161,-0.123082971,1
625,IL,Perry County,17145,2020/7/1,0.449371871,0.186313403,20916,0.834161253,0.161458672,0.29,0.466572338,25.36997886,94.40731215,0.087796354,0.032209313,6,17.8,47.34697573,38.24823102,119.5257219,19.12411551,4.781028877,9.562057755,0,4.781028877,9.562057755,0,28.68617326,0,0,0,0,0,0,0,0,0,4.781028877,-0.099550088,-0.142179336,1
1074,LA,Avoyelles Parish,22009,2020/7/1,0.495625525,0.169294647,40144,0.864371914,0.229465675,0.37,0.417151982,10.00488043,18.07673007,0.295561267,0.019870496,6,27.4,48.22507598,0,12.45516142,2.491032284,44.83858111,49.82064568,42.34754882,87.18612993,57.29374253,44.83858111,256.5763252,9.964129135,0,0,4.982064568,0,0,0,0,4.982064568,0,0.031304915,-0.088414668,1
323,FL,Liberty County,12077,2020/7/1,0.38335107,0.145323401,8354,0.803216251,0.235530174,0.22,0.354058722,7.27978646,22.43232298,0.18907414,0.071774861,8,23.8,9.998085117,0,694.2781901,1651.90328,11.97031362,119.7031362,47.88125449,59.85156811,23.94062724,11.97031362,11.97031362,0,0,0,0,0,0,11.97031362,0,0,0,-0.076118626,-0.090536538,1
329,FL,Monroe County,12087,2020/7/1,0.48012049,0.230130486,74228,0.703120022,0.171728985,0.35,0.624263965,12.07588329,286.1990095,0.06132459,0.249483519,4,12,75.49019608,8.083203104,1.347200517,16.16640621,9.430403621,10.77760414,2.694401035,6.736002587,21.55520828,47.15201811,95.65123673,0,0,0,0,1.347200517,0,0,0,0,0,0.079406047,-0.308287265,1
332,FL,Okeechobee County,12093,2020/7/1,0.463394082,0.197847702,42168,0.818163168,0.214602093,0.38,0.351980198,7.210671794,140.2543781,0.085249296,0.254544141,4,21.5,54.84126881,7.114399545,18.97173212,23.71466515,35.57199772,49.80079681,47.4293303,128.0591918,120.9447923,144.6594574,260.8613166,0,0,0,0,0,0,0,0,0,0,-0.046181291,-0.077338425,1
1094,LA,Jackson Parish,22049,2020/7/1,0.48698277,0.199094454,15744,0.815279362,0.218170072,0.39,0.348594178,15.14577811,46.6647547,0.284240976,0.017544963,6,21.6,27.66084543,95.27439024,107.9776423,127.0325203,19.05487805,127.0325203,101.6260163,171.4939024,184.1971545,184.1971545,133.3841463,0,19.05487805,12.70325203,31.75813008,6.351626016,12.70325203,12.70325203,0,6.351626016,0,-0.02701998,-0.07562824,1
1773,NY,Greene County,36039,2020/7/1,0.476658735,0.221262976,47188,0.809901985,0.154460604,0.45,0.503111843,9.479671371,39.55171869,0.05584216,0.06045356,6,13,72.91550776,52.97957108,91.12486225,110.1975078,14.8342799,25.43019412,29.6685598,16.95346274,8.476731372,10.59591422,8.476731372,0,2.119182843,2.119182843,2.119182843,4.238365686,0,0,0,0,0,-0.124133625,-0.253183905,1
361,GA,Ben Hill County,13017,2020/7/1,0.525525704,0.175075952,16700,0.849640862,0.205624976,0.37,0.496551724,7.06048482,46.53169323,0.357240722,0.062250551,7,26.2,66.76795138,53.89221557,29.94011976,65.86826347,41.91616766,83.83233533,89.82035928,101.7964072,71.85628743,119.760479,203.5928144,0,0,0,5.988023952,0,0,0,0,0,0,-0.040856066,-0.093948381,1
2048,OK,Adair County,40001,2020/7/1,0.50117743,0.159043565,22194,0.854208417,0.277444086,0.48,0.351381628,8.215801725,16.67295967,0.005343719,0.068155058,6,24.6,38.70056497,40.55150041,45.05722267,31.54005587,13.5171668,31.54005587,27.0343336,27.0343336,9.011444535,54.06866721,27.0343336,0,0,0,0,0,0,4.505722267,0,0,0,-0.009455512,-0.076163519,1
386,GA,Coffee County,13069,2020/7/1,0.486227462,0.137609357,43273,0.857500305,0.197008058,0.36,0.392797687,8.834333008,57.63077821,0.280323951,0.119880259,7,23.9,75.24430534,60.08365493,92.43639221,64.70547455,53.15092552,115.5454903,62.39456474,53.15092552,106.301851,166.385506,268.0655374,0,6.932729416,6.932729416,4.62181961,2.310909805,4.62181961,0,0,2.310909805,4.62181961,-0.002938529,-0.061897949,1
397,GA,Dodge County,13091,2020/7/1,0.479014731,0.180487805,20605,0.832561939,0.192031244,0.41,0.46933576,9.165460685,35.85546402,0.295097803,0.036029945,6,26.5,41.55155377,24.26595487,29.11914584,19.41276389,48.53190973,19.41276389,19.41276389,4.853190973,14.55957292,53.3851007,140.7425382,4.853190973,0,0,4.853190973,0,0,0,0,0,0,-0.043743947,-0.073960657,1
433,GA,Jefferson County,13163,2020/7/1,0.517368762,0.182696047,15362,0.82811707,0.204761111,0.26,0.359903382,10.22494888,46.17004801,0.524173688,0.037783539,6,22.3,29.17814203,19.5287072,6.509569067,13.01913813,39.0574144,39.0574144,91.13396693,52.07655253,32.54784533,91.13396693,162.7392267,0,0,0,0,0,0,0,0,0,0,0.136965986,-0.034297846,1
1432,MS,Wayne County,28153,2020/7/1,0.519706375,0.171100601,20183,0.800203614,0.191871256,0.36,0.477370469,10.76005087,11.72193723,0.396787861,0.015863632,7,21.4,24.89423373,34.68265372,24.77332408,19.81865927,54.50131299,426.1011743,421.1465094,584.6504484,302.2345538,222.9599168,371.5998613,0,0,0,0,0,4.954664817,14.86399445,14.86399445,4.954664817,9.909329634,0.114791826,-0.102512302,1
495,GA,Union County,13291,2020/7/1,0.515895171,0.330111245,24511,0.819730486,0.136668229,0.46,0.474619289,11.08316638,35.83365935,0.007666347,0.034165243,9,13.8,76.13766968,65.27681449,0,16.31920362,8.159601811,8.159601811,28.55860634,12.23940272,20.39900453,8.159601811,48.95761087,4.079800906,0,0,0,0,0,0,8.159601811,0,0,0.204281496,-0.074211404,1
411,GA,Franklin County,13119,2020/7/1,0.509533944,0.190070799,23349,0.851794811,0.183544441,0.52,0.456174906,15.33742331,42.87205418,0.092820223,0.04625809,8,16.4,89.28871893,21.41419333,21.41419333,17.13135466,29.97987066,25.69703199,269.8188359,137.0508373,25.69703199,77.09109598,124.2023213,0,4.282838665,0,0,0,0,0,0,0,0,0.034016518,-0.005201655,1
413,GA,Gilmer County,13123,2020/7/1,0.49905893,0.248280114,31369,0.719673313,0.156376466,0.43,0.453735774,6.846188955,24.68867143,0.006327882,0.119061527,6,17.4,73.54292681,124.3265644,73.32079441,66.94507316,41.44218815,82.8843763,57.38149128,15.93930313,31.87860627,25.50288501,22.31502439,0,0,0,0,0,0,3.187860627,0,3.187860627,0,0.162379599,-0.013819556,1
603,IL,Lawrence County,17101,2020/7/1,0.439517919,0.174310181,15678,0.81073674,0.178135061,0.45,0.498588491,16.69965364,38.08289404,0.097177292,0.038883603,7,17.5,42.12477833,6.378364587,6.378364587,0,0,0,0,0,0,6.378364587,12.75672917,0,0,0,0,0,0,0,0,0,0,-0.108045776,-0.140035567,1
420,GA,Habersham County,13137,2020/7/1,0.527408126,0.181501719,45328,0.826020581,0.163313558,0.46,0.437379761,11.21906343,41.8065204,0.037983608,0.151097206,6,14.9,163.7927296,207.3773385,357.3949876,68.39039887,152.223791,103.6886693,61.77197317,70.59654077,75.00882457,94.86410166,59.56583127,2.206141899,11.0307095,15.44299329,0,8.824567596,8.824567596,6.618425697,11.0307095,6.618425697,2.206141899,0.003219952,-0.084072182,1
417,GA,Grady County,13131,2020/7/1,0.517900436,0.182317763,24633,0.791353195,0.190488994,0.41,0.502160904,10.072928,89.84599221,0.283214805,0.117100372,6,20,54.19444261,81.19189705,36.53635367,81.19189705,36.53635367,4.059594852,73.07270734,36.53635367,77.1323022,101.4898713,101.4898713,8.119189705,0,4.059594852,0,0,0,0,0,0,0,-0.106627985,-0.064722431,1
